transaction_id,amount,hour,country,channel,transactions_last_24h,days_as_customer,is_fraud
TXN0043567,27.46,0,France,online,1,278,0
TXN0043568,103.51,22,UK,online,1,215,0
TXN0043569,23.69,22,Spain,pos,2,872,0
TXN0043570,265.12,21,US,atm,2,631,0
TXN0043571,62.43,13,UK,pos,0,541,0
TXN0043572,134.77,8,France,online,0,104,0
TXN0043573,61.64,11,Spain,pos,1,217,0
TXN0043574,18.62,15,UK,online,2,751,0
TXN0043575,205.36,11,Nigeria,online,1,601,0
TXN0043576,80.46,17,UK,online,1,834,0
TXN0043577,2.32,18,Spain,pos,3,996,0
TXN0043578,16.46,8,US,online,3,201,0
TXN0043579,32.41,11,Romania,pos,0,206,0
TXN0043580,68.41,22,Spain,pos,5,109,0
TXN0043581,153.89,9,UK,mobile,0,164,0
TXN0043582,395.9,11,Romania,online,0,147,0
TXN0043583,6.38,2,Romania,online,2,697,0
TXN0043584,101.95,10,Romania,online,3,1881,0
TXN0043585,43.52,11,Spain,online,2,213,0
TXN0043586,355.7,6,US,online,2,681,0
TXN0043587,105.0,0,Unknown,pos,3,97,0
TXN0043588,77.61,14,France,online,1,80,0
TXN0043589,130.2,10,Romania,atm,2,383,0
TXN0043590,1550.26,0,Nigeria,online,2,169,1
TXN0043591,2618.61,20,Unknown,mobile,4,580,0
TXN0043592,243.87,14,UK,online,2,128,0
TXN0043593,150.06,8,Spain,mobile,1,74,0
TXN0043594,162.52,20,Spain,online,0,19,1
TXN0043595,84.1,9,Spain,online,2,635,0
TXN0043596,20.31,9,Germany,pos,2,284,0
TXN0043597,83.42,20,UK,online,0,428,0
TXN0043598,33.38,8,UK,mobile,0,651,0
TXN0043599,84.1,20,Nigeria,online,2,929,0
TXN0043600,40.54,18,Spain,pos,1,398,0
TXN0043601,54.98,10,UK,pos,5,863,0
TXN0043602,54.85,1,UK,atm,2,362,0
TXN0043603,57.54,5,Romania,online,2,981,1
TXN0043604,121.47,6,Nigeria,mobile,2,479,0
TXN0043605,126.26,20,Unknown,online,3,3000,0
TXN0043606,304.27,11,Nigeria,atm,2,500,0
TXN0043607,90.24,1,Romania,mobile,3,353,1
TXN0043608,106.51,14,Spain,online,2,616,0
TXN0043609,97.25,8,UK,online,1,210,0
TXN0043610,29.65,9,UK,atm,3,882,0
TXN0043611,10.37,7,Unknown,online,3,426,0
TXN0043612,5.87,18,US,online,0,362,0
TXN0043613,51.1,0,US,online,2,657,0
TXN0043614,262.56,12,US,pos,2,433,0
TXN0043615,58.31,6,US,online,5,84,0
TXN0043616,27.01,14,Unknown,online,0,97,0
TXN0043617,32.36,11,US,online,2,1146,0
TXN0043618,130.79,1,Unknown,pos,1,86,0
TXN0043619,17.15,12,UK,atm,1,330,0
TXN0043620,25.71,14,Spain,atm,4,69,0
TXN0043621,261.51,9,UK,atm,2,281,0
TXN0043622,19.04,18,Spain,online,1,640,0
TXN0043623,20.29,11,Unknown,online,3,344,0
TXN0043624,105.52,17,France,pos,2,534,0
TXN0043625,33.21,14,UK,atm,5,380,0
TXN0043626,21.32,20,Germany,atm,1,1088,0
TXN0043627,45.99,14,UK,atm,1,928,0
TXN0043628,290.36,8,Unknown,pos,0,88,0
TXN0043629,39.19,19,US,atm,2,509,0
TXN0043630,76.84,18,Spain,pos,3,311,0
TXN0043631,389.13,22,UK,online,0,133,0
TXN0043632,198.17,6,UK,online,2,1114,0
TXN0043633,319.05,15,UK,pos,5,6,0
TXN0043634,302.9,13,Germany,online,2,95,0
TXN0043635,186.78,16,UK,pos,5,85,0
TXN0043636,2.66,23,UK,online,1,107,0
TXN0043637,291.24,14,,online,0,423,0
TXN0043638,49.49,16,US,pos,1,541,0
TXN0043639,378.05,11,Nigeria,online,3,732,1
TXN0043640,38.38,10,Spain,pos,3,963,0
TXN0043641,142.65,10,Romania,pos,6,1,0
TXN0043642,25.01,2,UK,pos,3,632,0
TXN0043643,61.6,10,Germany,atm,1,774,0
TXN0043644,50.06,8,UK,online,3,1294,0
TXN0043645,19.14,12,Spain,mobile,3,357,0
TXN0043646,135.74,12,Spain,online,1,214,0
TXN0043647,115.57,18,Spain,mobile,1,6,1
TXN0043648,48.67,13,Spain,pos,2,38,0
TXN0043649,72.2,12,US,atm,3,141,0
TXN0043650,225.92,9,UK,atm,3,41,0
TXN0043651,168.36,19,Spain,pos,1,491,0
TXN0043652,173.05,6,US,pos,2,638,0
TXN0043653,174.37,23,US,online,4,165,1
TXN0043654,68.98,13,UK,pos,2,564,0
TXN0043655,32.69,8,UK,pos,2,2,0
TXN0043656,387.81,11,UK,online,0,208,0
TXN0043657,70.51,0,US,online,4,470,0
TXN0043658,119.9,8,Nigeria,online,1,51,1
TXN0043659,229.43,10,Spain,pos,2,203,0
TXN0043660,40.22,14,US,online,3,92,0
TXN0043661,155.98,7,Spain,atm,1,62,0
TXN0043662,220.91,16,Romania,pos,2,2,0
TXN0043663,100.34,19,UK,online,1,501,0
TXN0043664,215.64,14,US,pos,1,147,0
TXN0043665,87.56,10,US,atm,1,933,0
TXN0043666,40.83,7,Germany,atm,4,371,0
TXN0043667,76.31,0,Germany,online,1,387,0
TXN0043668,93.94,17,UK,pos,6,1344,0
TXN0043669,57.93,15,US,online,2,38,0
TXN0043670,17.35,13,Romania,atm,1,448,0
TXN0043671,84.93,6,Nigeria,online,3,185,0
TXN0043672,114.31,8,UK,online,1,470,0
TXN0043673,24.45,19,Nigeria,atm,0,405,0
TXN0043674,347.56,13,US,pos,3,912,0
TXN0043675,25.68,22,UK,atm,2,189,0
TXN0043676,10.38,23,Nigeria,atm,2,186,0
TXN0043677,28.98,18,US,pos,2,959,0
TXN0043678,72.18,9,UK,online,2,836,0
TXN0043679,18.6,9,Spain,online,1,632,0
TXN0043680,96.83,9,Spain,pos,0,706,0
TXN0043681,165.62,23,US,online,5,299,0
TXN0043682,54.43,10,Nigeria,pos,3,123,0
TXN0043683,1134.96,17,UK,pos,0,134,0
TXN0043684,0.5,22,UK,atm,2,255,0
TXN0043685,243.42,19,US,online,3,562,0
TXN0043686,46.91,15,Spain,online,1,763,0
TXN0043687,6.36,8,Spain,online,5,1051,0
TXN0043688,195.41,8,Germany,online,1,189,0
TXN0043689,629.76,13,Spain,online,1,333,0
TXN0043690,71.12,22,Germany,online,3,61,0
TXN0043691,337.85,21,UK,pos,2,16,0
TXN0043692,153.94,8,Unknown,atm,4,853,0
TXN0043693,74.3,10,UK,online,1,1041,0
TXN0043694,81.44,15,US,mobile,3,1577,0
TXN0043695,82.11,13,Nigeria,pos,1,309,0
TXN0043696,116.29,7,UK,mobile,2,843,0
TXN0043697,9.67,11,UK,atm,1,303,0
TXN0043698,169.49,22,Nigeria,online,2,52,0
TXN0043699,37.07,22,Spain,atm,0,330,0
TXN0043700,43.62,14,Spain,atm,2,287,0
TXN0043701,141.88,15,UK,mobile,1,874,0
TXN0043702,49.62,8,Germany,online,1,395,0
TXN0043703,101.91,17,Spain,atm,0,725,0
TXN0043704,161.01,3,UK,online,3,1552,0
TXN0043705,35.44,8,UK,atm,3,678,0
TXN0043706,69.35,0,UK,online,0,409,0
TXN0043707,0.57,11,UK,mobile,4,903,0
TXN0043708,179.84,19,,online,3,530,0
TXN0043709,136.24,23,Unknown,pos,0,1415,0
TXN0043710,100.09,16,UK,online,1,52,0
TXN0043711,22.25,17,Spain,mobile,0,246,0
TXN0043712,93.71,9,UK,pos,2,81,0
TXN0043713,69.42,13,Romania,online,1,376,0
TXN0043714,26.5,17,Spain,pos,4,312,0
TXN0043715,153.85,13,,mobile,1,856,0
TXN0043716,175.68,6,Germany,online,3,1133,0
TXN0043717,77.12,17,UK,online,2,541,0
TXN0043718,33.18,8,UK,mobile,0,515,0
TXN0043719,2449.69,6,US,mobile,4,317,0
TXN0043720,22.48,13,UK,pos,0,779,0
TXN0043721,209.92,5,US,pos,1,1415,0
TXN0043722,33.49,15,UK,atm,4,580,0
TXN0043723,14.2,15,US,mobile,0,39,0
TXN0043724,33.65,9,US,mobile,4,379,0
TXN0043725,173.92,22,US,pos,1,590,0
TXN0043726,46.81,19,UK,online,0,423,0
TXN0043727,213.08,6,UK,pos,1,114,0
TXN0043728,10.32,17,Romania,online,4,69,0
TXN0043729,15.88,11,France,pos,0,242,0
TXN0043730,238.26,17,UK,online,2,181,0
TXN0043731,320.61,18,Spain,online,2,770,0
TXN0043732,99.84,7,UK,mobile,1,299,0
TXN0043733,166.24,16,UK,pos,2,58,0
TXN0043734,150.51,20,Unknown,pos,2,133,0
TXN0043735,58.89,10,UK,online,3,149,0
TXN0043736,85.66,5,Spain,pos,4,692,0
TXN0043737,164.89,1,France,atm,3,112,0
TXN0043738,41.85,6,Nigeria,mobile,2,30,0
TXN0043739,35.32,0,US,pos,2,630,0
TXN0043740,165.35,10,UK,atm,4,527,0
TXN0043741,30.62,10,UK,atm,2,7,0
TXN0043742,315.77,6,Germany,online,1,161,0
TXN0043743,86.79,16,UK,online,0,1120,0
TXN0043744,55.02,23,Romania,mobile,4,1673,0
TXN0043745,188.34,21,UK,mobile,1,518,0
TXN0043746,73.21,9,Spain,online,0,96,0
TXN0043747,309.24,18,France,mobile,2,26,1
TXN0043748,114.53,21,US,pos,3,91,0
TXN0043749,268.96,21,UK,online,0,276,0
TXN0043750,218.26,20,Nigeria,atm,1,321,0
TXN0043751,292.59,18,US,pos,2,749,0
TXN0043752,33.67,10,France,pos,4,206,0
TXN0043753,42.48,6,Spain,pos,0,1,0
TXN0043754,226.87,13,France,mobile,0,1072,0
TXN0043755,30.98,3,US,online,1,463,0
TXN0043756,26.06,23,Spain,online,2,407,0
TXN0043757,115.48,11,UK,online,0,267,0
TXN0043758,89.3,22,US,mobile,3,928,0
TXN0043759,19.12,18,Germany,pos,0,1718,0
TXN0043760,38.26,12,UK,mobile,2,501,0
TXN0043761,69.03,7,Spain,pos,2,446,0
TXN0043762,91.65,9,Spain,atm,2,638,0
TXN0043763,16.15,16,Spain,pos,4,796,0
TXN0043764,4.62,19,Unknown,pos,2,236,0
TXN0043765,3.2,23,Spain,online,6,257,0
TXN0043766,91.81,7,France,online,3,850,0
TXN0043767,122.67,7,Romania,online,2,348,0
TXN0043768,174.81,2,France,mobile,1,449,0
TXN0043769,165.46,9,UK,online,0,243,0
TXN0043770,51.51,19,UK,online,3,163,0
TXN0043771,295.87,8,UK,mobile,4,519,0
TXN0043772,116.42,14,Spain,online,3,274,0
TXN0043773,231.14,12,Unknown,atm,1,1129,1
TXN0043774,208.27,10,Nigeria,online,0,6,0
TXN0043775,5988.46,15,Germany,pos,2,367,0
TXN0043776,109.11,13,UK,online,2,1117,0
TXN0043777,65.86,10,Romania,pos,1,337,0
TXN0043778,235.89,16,Spain,online,2,1135,0
TXN0043779,53.88,9,Romania,atm,1,258,0
TXN0043780,364.9,16,US,online,0,116,0
TXN0043781,6.94,22,US,atm,4,22,0
TXN0043782,160.54,17,UK,online,4,750,0
TXN0043783,1.48,12,US,online,0,2150,0
TXN0043784,1009.6,17,Unknown,online,1,907,0
TXN0043785,133.29,19,US,atm,2,1198,0
TXN0043786,87.11,10,US,mobile,3,875,0
TXN0043787,20.94,17,UK,online,0,1150,0
TXN0043788,0.5,12,UK,online,1,280,0
TXN0043789,8.11,19,UK,mobile,2,278,0
TXN0043790,44.41,10,France,pos,3,749,0
TXN0043791,227.66,21,Unknown,pos,2,269,0
TXN0043792,16.7,14,Spain,pos,0,490,0
TXN0043793,45.67,11,UK,atm,2,994,0
TXN0043794,108.02,12,Spain,mobile,2,2176,0
TXN0043795,14.55,11,US,pos,2,1090,0
TXN0043796,69.74,7,Spain,online,0,473,0
TXN0043797,89.09,5,,online,2,434,0
TXN0043798,148.87,10,Romania,online,4,2158,0
TXN0043799,116.47,12,US,pos,1,352,0
TXN0043800,611.21,11,UK,atm,2,222,0
TXN0043801,156.82,0,UK,pos,2,1107,0
TXN0043802,1110.53,14,Spain,online,5,1111,0
TXN0043803,269.45,7,UK,online,1,404,0
TXN0043804,84.75,8,US,pos,3,851,0
TXN0043805,66.96,7,Nigeria,pos,3,499,0
TXN0043806,29.31,13,UK,online,0,1250,0
TXN0043807,175.28,6,Spain,online,1,126,0
TXN0043808,174.45,9,US,mobile,3,234,0
TXN0043809,71.08,12,UK,online,6,1249,0
TXN0043810,7.0,8,Nigeria,online,2,789,0
TXN0043811,39.27,12,Spain,atm,4,1556,0
TXN0043812,78.85,10,UK,pos,4,123,0
TXN0043813,160.51,20,Spain,pos,1,465,0
TXN0043814,106.94,18,Nigeria,pos,2,501,0
TXN0043815,7.13,23,Unknown,online,3,39,0
TXN0043816,113.54,14,France,pos,0,1086,0
TXN0043817,3013.16,14,US,online,1,352,1
TXN0043818,254.65,22,UK,mobile,3,49,0
TXN0043819,53.52,11,Spain,online,2,400,0
TXN0043820,217.09,14,UK,mobile,2,115,0
TXN0043821,22.05,11,UK,online,1,276,0
TXN0043822,65.42,14,UK,online,1,141,0
TXN0043823,41.27,5,Unknown,online,6,472,1
TXN0043824,184.67,18,Unknown,pos,1,44,0
TXN0043825,2.44,23,UK,pos,1,160,0
TXN0043826,72.0,4,Spain,atm,1,1120,0
TXN0043827,1.41,18,Unknown,pos,1,401,0
TXN0043828,38.76,9,UK,pos,2,38,0
TXN0043829,276.81,8,Unknown,mobile,3,825,0
TXN0043830,87.97,16,France,online,1,169,0
TXN0043831,382.36,2,Nigeria,pos,8,243,1
TXN0043832,19.14,12,Romania,pos,0,81,0
TXN0043833,93.71,0,France,pos,1,203,0
TXN0043834,43.91,14,UK,online,0,564,0
TXN0043835,203.38,12,UK,online,4,318,0
TXN0043836,5.92,21,Romania,online,2,113,1
TXN0043837,165.36,17,US,atm,3,171,0
TXN0043838,117.32,7,US,atm,3,1977,0
TXN0043839,122.14,11,Spain,online,3,64,0
TXN0043840,59.13,21,Spain,atm,2,210,0
TXN0043841,14.9,17,UK,online,3,591,0
TXN0043842,47.64,15,Spain,online,1,697,0
TXN0043843,97.83,14,US,online,0,269,0
TXN0043844,320.35,11,,online,5,96,0
TXN0043845,26.66,14,UK,online,2,8,0
TXN0043846,123.3,18,Spain,pos,2,1216,0
TXN0043847,11.89,7,US,online,3,559,0
TXN0043848,13.79,22,Spain,online,2,134,0
TXN0043849,470.35,9,UK,online,4,99,0
TXN0043850,48.19,12,UK,online,2,402,0
TXN0043851,81.95,1,US,atm,1,22,1
TXN0043852,23.86,14,US,atm,1,536,0
TXN0043853,98.65,11,US,online,2,1118,0
TXN0043854,135.02,9,Spain,online,4,783,0
TXN0043855,17.72,23,Unknown,mobile,4,293,1
TXN0043856,540.74,12,Nigeria,pos,1,323,0
TXN0043857,76.74,12,UK,online,0,566,0
TXN0043858,286.44,12,France,online,3,740,0
TXN0043859,21.02,7,Unknown,atm,3,1140,0
TXN0043860,23.4,11,France,online,2,262,0
TXN0043861,89.03,10,Germany,online,0,1740,0
TXN0043862,158.5,12,Nigeria,online,0,900,0
TXN0043863,32.06,20,Nigeria,pos,2,1281,0
TXN0043864,227.64,8,US,online,1,249,0
TXN0043865,37.8,15,Nigeria,online,3,373,0
TXN0043866,13.28,2,UK,atm,3,1307,0
TXN0043867,2.4,10,Nigeria,pos,1,260,0
TXN0043868,176.94,13,US,mobile,3,491,0
TXN0043869,103.8,5,Germany,mobile,1,717,0
TXN0043870,16.66,14,Romania,pos,1,1962,1
TXN0043871,23.16,10,Spain,pos,3,711,0
TXN0043872,9.43,23,France,online,1,238,0
TXN0043873,778.53,15,Germany,online,5,286,0
TXN0043874,4.57,9,Spain,online,0,3000,0
TXN0043875,464.89,6,UK,pos,3,1312,0
TXN0043876,78.7,2,UK,online,2,1248,0
TXN0043877,75.88,6,UK,online,0,276,0
TXN0043878,560.93,16,UK,atm,3,907,0
TXN0043879,2363.84,20,Spain,mobile,3,637,0
TXN0043880,21.31,7,US,online,1,317,0
TXN0043881,144.75,11,UK,online,3,1653,0
TXN0043882,171.26,11,UK,online,0,2304,0
TXN0043883,85.47,16,France,atm,2,1039,0
TXN0043884,14.26,8,Spain,pos,1,199,0
TXN0043885,174.14,22,UK,pos,0,182,0
TXN0043886,,17,US,online,4,22,1
TXN0043887,128.64,22,UK,pos,0,993,0
TXN0043888,100.23,9,US,pos,6,478,0
TXN0043889,114.76,15,UK,mobile,3,351,0
TXN0043890,264.4,17,Romania,pos,3,749,0
TXN0043891,88.33,17,,atm,3,1448,0
TXN0043892,184.32,1,US,atm,1,198,0
TXN0043893,118.0,23,Romania,atm,3,159,1
TXN0043894,286.41,21,Germany,online,2,19,1
TXN0043895,514.24,7,UK,atm,1,296,0
TXN0043896,36.15,14,UK,atm,1,258,0
TXN0043897,91.46,10,Spain,pos,2,258,0
TXN0043898,19.79,20,US,online,2,496,0
TXN0043899,7.12,16,Germany,mobile,1,1080,0
TXN0043900,8.63,8,UK,online,3,109,0
TXN0043901,219.15,1,Unknown,online,4,131,1
TXN0043902,65.97,10,Unknown,pos,5,178,0
TXN0043903,95.11,2,Romania,online,4,50,1
TXN0043904,499.98,7,Spain,atm,5,348,0
TXN0043905,37.11,15,Romania,online,1,1942,0
TXN0043906,90.37,17,UK,online,3,1563,0
TXN0043907,147.09,13,US,online,2,617,0
TXN0043908,10.27,15,US,online,1,2203,0
TXN0043909,64.1,7,US,pos,1,632,0
TXN0043910,25.99,10,US,online,2,214,0
TXN0043911,3589.19,17,Germany,online,0,201,1
TXN0043912,265.71,11,UK,online,1,21,0
TXN0043913,586.58,11,Unknown,atm,3,713,0
TXN0043914,212.84,8,Spain,online,3,42,0
TXN0043915,101.58,15,Spain,pos,3,262,0
TXN0043916,238.98,19,Spain,pos,1,193,0
TXN0043917,244.84,13,US,online,1,347,0
TXN0043918,61.0,7,Germany,online,1,996,0
TXN0043919,142.53,19,France,mobile,2,234,0
TXN0043920,63.08,5,US,online,3,94,0
TXN0043921,39.9,13,Spain,pos,2,169,0
TXN0043922,110.96,9,Romania,pos,1,344,0
TXN0043923,181.97,21,UK,online,1,792,0
TXN0043924,16.44,17,UK,pos,1,60,0
TXN0043925,27.5,14,Spain,online,4,41,0
TXN0043926,147.03,16,US,atm,1,838,0
TXN0043927,301.29,14,US,online,1,329,0
TXN0043928,31.35,7,Nigeria,online,2,411,0
TXN0043929,127.38,17,UK,pos,3,14,0
TXN0043930,36.01,13,US,online,1,26,0
TXN0043931,57.5,15,Spain,atm,3,1538,0
TXN0043932,45.1,2,UK,atm,0,30,0
TXN0043933,211.19,7,Spain,atm,1,410,0
TXN0043934,318.28,15,UK,atm,4,793,0
TXN0043935,107.88,12,Nigeria,online,3,453,0
TXN0043936,9.98,9,UK,pos,0,1,0
TXN0043937,0.66,9,Romania,pos,1,1526,0
TXN0043938,49.44,15,France,atm,0,137,0
TXN0043939,1.86,4,Nigeria,online,2,1007,0
TXN0043940,123.47,12,Unknown,online,3,195,0
TXN0043941,29.62,13,UK,atm,4,389,0
TXN0043942,185.66,10,Spain,atm,5,392,0
TXN0043943,69.7,19,Spain,pos,1,267,0
TXN0043944,270.85,3,UK,online,0,686,0
TXN0043945,45.46,20,US,online,3,9,0
TXN0043946,903.43,17,Romania,online,7,506,1
TXN0043947,61.59,12,US,pos,6,164,0
TXN0043948,42.52,21,UK,online,2,813,0
TXN0043949,1601.43,17,Spain,pos,3,303,0
TXN0043950,127.03,21,UK,online,1,1101,0
TXN0043951,14.01,13,France,online,0,1020,0
TXN0043952,80.51,12,Romania,online,0,137,0
TXN0043953,90.3,14,Germany,online,7,595,0
TXN0043954,0.5,4,,mobile,2,426,0
TXN0043955,63.99,21,UK,atm,3,1059,0
TXN0043956,220.87,16,UK,atm,2,40,0
TXN0043957,15.96,15,France,online,3,916,0
TXN0043958,60.56,21,Spain,pos,2,151,0
TXN0043959,42.59,23,Spain,pos,1,1152,0
TXN0043960,22.92,8,Romania,pos,4,392,0
TXN0043961,137.01,17,France,atm,5,937,0
TXN0043962,18.67,14,Spain,online,3,635,0
TXN0043963,7.73,12,Spain,online,3,185,0
TXN0043964,125.47,23,UK,online,0,1224,0
TXN0043965,134.82,19,France,atm,1,285,0
TXN0043966,,16,UK,atm,3,619,0
TXN0043967,88.04,11,Spain,pos,5,599,0
TXN0043968,459.38,16,Spain,online,4,342,0
TXN0043969,361.33,14,Germany,online,3,622,0
TXN0043970,200.33,9,Spain,atm,3,252,0
TXN0043971,210.36,12,Spain,online,2,98,0
TXN0043972,16.2,8,UK,atm,4,231,0
TXN0043973,233.69,13,UK,online,2,826,0
TXN0043974,927.55,17,Romania,online,2,625,0
TXN0043975,26.2,2,,mobile,1,145,0
TXN0043976,12.39,18,Spain,online,4,225,0
TXN0043977,60.42,0,UK,mobile,0,211,0
TXN0043978,46.19,13,UK,pos,1,79,0
TXN0043979,152.85,14,Spain,pos,4,704,0
TXN0043980,3577.92,18,UK,online,2,155,0
TXN0043981,59.56,18,UK,online,2,2376,1
TXN0043982,77.08,12,UK,online,4,197,0
TXN0043983,6.03,4,Spain,pos,3,565,0
TXN0043984,71.6,16,UK,online,2,252,0
TXN0043985,71.16,13,Romania,online,2,109,0
TXN0043986,105.62,10,UK,atm,0,1102,0
TXN0043987,144.45,9,UK,mobile,5,303,1
TXN0043988,27.65,7,Spain,online,2,447,0
TXN0043989,41.69,10,Nigeria,online,1,1220,0
TXN0043990,73.96,12,US,pos,2,582,0
TXN0043991,42.4,13,France,online,3,371,0
TXN0043992,167.99,14,Nigeria,online,0,211,0
TXN0043993,558.13,11,Unknown,online,4,1096,0
TXN0043994,79.31,21,Spain,atm,2,1184,0
TXN0043995,51.46,13,Germany,atm,2,94,0
TXN0043996,65.68,12,UK,online,2,67,0
TXN0043997,22.8,3,US,pos,0,492,0
TXN0043998,36.88,15,US,atm,0,629,0
TXN0043999,69.63,15,US,atm,1,114,0
TXN0044000,36.13,14,UK,online,0,212,0
TXN0044001,217.46,20,UK,online,2,406,0
TXN0044002,154.82,18,Germany,online,2,222,0
TXN0044003,17.66,20,France,online,1,715,0
TXN0044004,5.03,4,Spain,pos,2,139,0
TXN0044005,139.57,10,UK,online,6,474,0
TXN0044006,138.24,10,Spain,atm,4,528,0
TXN0044007,53.95,16,Romania,online,2,7,0
TXN0044008,39.23,12,Spain,pos,0,859,0
TXN0044009,44.15,18,UK,online,0,515,0
TXN0044010,237.59,11,Spain,atm,1,1608,0
TXN0044011,13.96,8,UK,mobile,2,859,0
TXN0044012,46.21,10,,online,0,1489,0
TXN0044013,8.81,8,Unknown,online,2,156,0
TXN0044014,17.54,8,UK,online,3,124,0
TXN0044015,58.58,8,UK,online,3,6,0
TXN0044016,12.83,0,Spain,atm,4,521,0
TXN0044017,71.74,17,UK,online,3,423,0
TXN0044018,186.76,11,Germany,online,1,16,0
TXN0044019,36.84,1,Germany,mobile,0,399,1
TXN0044020,149.1,11,US,online,3,381,0
TXN0044021,442.65,21,UK,pos,1,33,0
TXN0044022,123.81,13,Spain,pos,2,254,0
TXN0044023,1.61,23,Unknown,mobile,4,61,0
TXN0044024,211.65,14,Spain,atm,0,2243,0
TXN0044025,354.76,22,UK,online,3,15,0
TXN0044026,20.23,8,France,pos,7,488,0
TXN0044027,11.31,10,UK,online,0,437,0
TXN0044028,,17,Romania,pos,1,683,0
TXN0044029,10.73,23,UK,mobile,1,307,0
TXN0044030,18.04,19,US,online,3,897,0
TXN0044031,51.0,14,UK,online,0,290,0
TXN0044032,6.46,6,US,online,1,516,0
TXN0044033,658.7,11,France,pos,0,380,0
TXN0044034,194.23,6,UK,online,5,260,0
TXN0044035,47.21,10,US,online,3,633,0
TXN0044036,515.32,9,US,online,1,452,0
TXN0044037,14.52,11,Unknown,mobile,2,21,0
TXN0044038,116.18,19,Romania,online,2,18,0
TXN0044039,92.15,7,US,online,2,181,0
TXN0044040,11.8,10,UK,online,4,937,0
TXN0044041,668.84,9,UK,online,5,1070,0
TXN0044042,11.35,10,US,pos,2,58,0
TXN0044043,8.17,11,Spain,online,0,85,0
TXN0044044,29.91,9,,online,1,147,0
TXN0044045,4997.76,22,Spain,pos,1,227,0
TXN0044046,3.9,12,Unknown,pos,2,795,0
TXN0044047,51.14,7,UK,online,2,480,0
TXN0044048,66.82,13,Unknown,online,4,392,0
TXN0044049,72.63,8,Spain,pos,2,379,0
TXN0044050,128.25,8,Spain,mobile,1,550,0
TXN0044051,73.35,10,Unknown,online,3,237,0
TXN0044052,80.04,7,Romania,mobile,1,678,0
TXN0044053,10.31,17,UK,online,1,531,0
TXN0044054,1515.19,18,Nigeria,mobile,3,978,0
TXN0044055,,11,UK,pos,2,1049,0
TXN0044056,182.76,16,,online,1,239,0
TXN0044057,167.39,11,France,pos,2,1172,0
TXN0044058,149.9,8,US,online,2,639,0
TXN0044059,120.08,11,UK,atm,2,878,0
TXN0044060,32.71,14,Germany,mobile,0,108,0
TXN0044061,3.75,2,UK,online,2,367,0
TXN0044062,83.97,16,France,pos,2,368,0
TXN0044063,10.37,17,Spain,online,2,240,0
TXN0044064,130.2,20,UK,pos,0,553,0
TXN0044065,158.9,6,Romania,atm,0,1674,0
TXN0044066,101.67,0,UK,pos,0,1226,0
TXN0044067,58.8,5,Unknown,atm,2,511,0
TXN0044068,163.29,21,US,pos,1,491,0
TXN0044069,288.78,18,UK,pos,4,99,0
TXN0044070,59.31,19,France,pos,4,558,0
TXN0044071,87.31,13,US,online,1,554,0
TXN0044072,70.39,14,UK,online,4,12,0
TXN0044073,110.93,10,UK,mobile,3,661,0
TXN0044074,86.24,19,Spain,pos,3,658,0
TXN0044075,0.5,19,Romania,online,3,828,0
TXN0044076,41.92,11,France,online,1,13,0
TXN0044077,23.39,10,France,online,3,203,0
TXN0044078,125.02,17,UK,atm,1,1386,0
TXN0044079,51.73,1,UK,atm,1,164,0
TXN0044080,200.02,20,Unknown,online,1,1107,0
TXN0044081,4.76,12,Spain,online,0,573,0
TXN0044082,674.58,12,Spain,online,4,385,0
TXN0044083,9.8,16,US,online,3,2800,0
TXN0044084,171.08,16,France,online,3,130,0
TXN0044085,134.13,9,France,online,1,231,0
TXN0044086,68.55,22,Romania,pos,6,1825,0
TXN0044087,80.39,23,Germany,pos,0,87,0
TXN0044088,83.34,13,France,pos,1,1322,0
TXN0044089,55.84,14,UK,online,0,259,0
TXN0044090,116.7,14,UK,online,1,436,0
TXN0044091,58.23,13,Spain,pos,2,29,0
TXN0044092,13.29,22,US,online,2,188,0
TXN0044093,9.89,9,Spain,pos,1,480,0
TXN0044094,201.69,6,UK,atm,4,1622,0
TXN0044095,75.88,21,US,atm,5,65,0
TXN0044096,118.36,8,France,pos,2,98,0
TXN0044097,965.65,17,Nigeria,atm,2,259,0
TXN0044098,49.08,8,Spain,online,2,80,0
TXN0044099,47.81,22,,pos,0,507,0
TXN0044100,32.27,18,France,atm,3,115,0
TXN0044101,37.91,21,UK,pos,2,22,0
TXN0044102,57.89,22,Spain,mobile,0,252,0
TXN0044103,1560.14,6,Unknown,online,2,324,0
TXN0044104,111.7,12,Germany,online,1,339,0
TXN0044105,114.92,16,Spain,atm,4,560,0
TXN0044106,172.28,18,UK,online,3,192,0
TXN0044107,1523.08,9,US,pos,1,968,0
TXN0044108,298.82,21,Spain,pos,1,620,0
TXN0044109,586.19,8,UK,pos,4,898,0
TXN0044110,185.64,20,Unknown,online,1,401,1
TXN0044111,137.44,13,Germany,online,5,243,0
TXN0044112,144.83,13,UK,atm,4,478,0
TXN0044113,40.48,11,Spain,pos,2,290,0
TXN0044114,284.55,6,Nigeria,mobile,2,546,0
TXN0044115,1560.23,11,UK,mobile,4,673,0
TXN0044116,70.11,12,UK,atm,1,1007,0
TXN0044117,528.2,13,Romania,online,2,693,0
TXN0044118,18.4,17,Germany,online,3,744,0
TXN0044119,122.53,11,UK,mobile,2,600,0
TXN0044120,161.52,12,Germany,online,2,554,0
